ID_Avis,Date,Secteur,Entreprise,Note_Etoiles,Sentiment_IA,Theme_IA,Texte_Avis,Score_Confiance
22c51e81-4d90-4028-8545-a2fa91e68fa9,2026-02-15,E-commerce,Leboncoin,1,Négatif,notifications | notification | messages,pourquoi les notifications ont désormais des heures de retard??,0.3602489233016968
1014bbc1-10f7-4358-8707-c5d7585b7e2c,2026-02-15,E-commerce,Leboncoin,1,Négatif,notifications | notification | messages,je ne reçois plus les notifications de ventes de messages en faites plus aucunes notifications? que ce passe t'il ?,0.6578031182289124
43000681-6c48-4d2b-b706-7eb4f707fdf1,2026-02-15,E-commerce,Leboncoin,5,Positif,vendre | acheter | pour,"le boncoin application de base pour toute recherche , logement, boulot , voiture etc..",0.443724125623703
3de22035-9d1d-43c2-bf31-ecf89aa8902d,2026-02-15,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"depuis quelque temps, lbc a intégré de la pub. nous sommes forcés d'attendre qu'elles se terminent ! toujours 10% pour la garantie obligatoire ! ça pose beaucoup de problème pour la vente de produit plus cher. j'ai mis un temps fou à vendre un ampli à 900€ qui était à un très bon prix et beaucoup de personnes intéressées mais avec la garantie, ça faisait 990€ ! lbc ne veut pas établir un plafond. impossible de mettre une vidéo pour prouver qu'un appareil fonctionne bien, son ou vidéo, etc...",0.44170644879341125
083652bc-8058-40a5-abf8-1c7835fcca62,2026-02-15,E-commerce,Leboncoin,5,Positif,vendeur | emballage | produit,produit conforme à l'annonce,0.4472411870956421
567f3734-14b8-4833-93b7-9df1173b0860,2026-02-15,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"de la pub et toujours, pour ceux qui utilisent sur téléphone, je vous conseille de télécharger adguard directement sur leur site , maintenant depuis la dernière mis a jour l'application c'est devenu une blague , les messages qui arrivent 4 h après tout bug ...",0.6385241150856018
6024a9ee-f3a0-4ba2-aadb-bcb02f1a4c22,2026-02-15,E-commerce,Leboncoin,5,Positif,application | facile | très,ça reste la très bonne application rechercher ce que l'on veut.,0.4769403338432312
ea2ae060-cce1-4183-9b0f-3a7b4486b13a,2026-02-15,E-commerce,Leboncoin,5,Positif,bien | très | super,commande ok,0.39322030544281006
6b201245-da8d-4cb4-8d9a-8ded7fdb84d0,2026-02-14,E-commerce,Leboncoin,5,Positif,article | conforme | envoi,"commande bien reçue, article conforme. parfait !!! merci",0.8023524284362793
5ac16a97-352b-455f-b449-8779b98bdb4a,2026-02-14,E-commerce,Leboncoin,5,Neutre,rien | trop | dire,personne correcte mais on n'a pas eu de chance!,0.406534343957901
1c7aa817-74ad-45e5-8080-2459c8e01291,2026-02-14,E-commerce,Leboncoin,4,Neutre,application | facile | très,oui l'application est bien,0.5137232542037964
c729fa19-1bc9-4874-aa42-d2e31d5a7e12,2026-02-14,E-commerce,Leboncoin,1,Négatif,site | bon | très,plus de pub que dans un jeux gratuit l'application est une dictature passer par d'autre site plus fiable et mieux construit,0.41018781065940857
88289cec-ea2f-4e66-a372-679b94ab5329,2026-02-14,E-commerce,Leboncoin,5,Positif,emballage | conforme | produit,"super, produit conforme, envoi rapide, merci beaucoup !",0.8330828547477722
6a7f8f3a-b7f8-49a7-8bda-365fc7a88ee7,2026-02-14,E-commerce,Leboncoin,2,Négatif,annonces | de | leboncoin,"quand tout va bien , lbc ok . quand un colis n'arrive pas a son destinataire , que shop2shop et lbc se refilent la balle et font les autruches en répondant dans le vide , là ça va pas ...",0.419853538274765
f0a9ada7-677a-4c91-98de-f55694951c9f,2026-02-14,E-commerce,Leboncoin,1,Négatif,site | bon | très,"se site est minable, n'est pas au point",0.69186931848526
694536fc-0c21-4b72-832c-021f3f48f1fb,2026-02-14,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"l'app se dégrade, il y a trop de vendeurs frauduleux malgré les signalements faits au service dédié. les seuls achats fiables pour certains types de matériels ex : électronique, consoles de jeux, c'est en main propre. dommage a bon entendeur.",0.5544643402099609
0c11fdd3-ece6-4716-a5f9-a5a47548ad94,2026-02-14,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"j’ai acheté un téléphone via leboncoin. suite à une erreur de livraison, le colis a été retourné à l’expéditeur. j’ai immédiatement ouvert une réclamation en fournissant toutes les preuves demandées. depuis plus de deux semaines, aucune réponse du service client malgré plusieurs relances. aucun remboursement, aucune solution proposée, aucun suivi sérieux. c’est inadmissible pour une plateforme de cette taille. le manque de communication et de responsabilité est très préoccupant.",0.9167260527610779
d166555a-46a8-4187-83e0-9d333645b41c,2026-02-14,E-commerce,Leboncoin,1,Neutre,annonces | de | leboncoin,"la plupart des annonces sur leboncoin, concerne des produits usagés, digne de la déchetterie. bien sûr, ils sont vendus comme étant comme neuf où en parfait état.",0.36197543144226074
895ecc40-eb77-4a5e-b624-7780bdaad3b4,2026-02-14,E-commerce,Leboncoin,5,Positif,annonces | de | leboncoin,"super appli que j utilise depuis des années. désolé mais comme il n y a pas de moyen autre pour vous signaler un bug. sur les annonces pour lesquelles j ai envoyé un message au vendeur, les boutons acheter et faire une offres n apparaissent plus. je ne peux pas acheter ! pourtant le vendeur m a bien répondu. idem sur la version web.",0.4936017692089081
b8ba8d82-b631-4fcc-99bf-1d6978b23366,2026-02-14,E-commerce,Leboncoin,4,Positif,application | facile | très,"très bonne application, facile et intuitive. cependant, les options restent un peu chères.",0.807433009147644
bab16506-65c0-4023-90d1-c14130fc41e5,2026-02-14,E-commerce,Leboncoin,4,Négatif,notifications | notification | messages,problème sur la messagerie pas possible de consulter les messages,0.39183104038238525
24f66c8d-9082-40d6-800f-3b1d613c530c,2026-02-14,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,messagerie indisponible qui ne fonctionne plus . trop de publicité trop cher pour ajouter de nouvelle photo ou modifier l´annonce,0.8255559206008911
0c7b1d91-a4b7-412b-ac13-1b48be379bd4,2026-02-14,E-commerce,Leboncoin,5,Positif,application | facile | très,"bien , simple et efficace",0.45475101470947266
5554aad5-77e3-4466-8ed7-bc0027f82021,2026-02-14,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"non, mais c'est qui, car j'ai fait racheter le bon coin, c'est, c'est devenu une grosse merne c'est pas un français, c'est pas possible, quand on fait une vente en pro, ils prennent un euro soixante-dix gros chômeurs d'applications, là",0.4792359173297882
25db3432-08a8-48e0-b250-1d89988ab1d5,2026-02-13,E-commerce,Leboncoin,5,Positif,transaction | parfaite | merci,transaction sans problème.,0.49043452739715576
0bdbf0e0-49b9-4a09-bd1f-0ae2ab0f3445,2026-02-13,E-commerce,Leboncoin,5,Positif,vendeur | sérieux | merci,"très bien, je suis satisfait. merci au vendeur qui a très bien emballé le produit.",0.5533761978149414
8efdf8fd-95f3-49ad-839a-72af59bf8449,2026-02-13,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"beaucoup trop de pub des annonces sans intérêt publier par des utilisateurs qi 65 et si vous avez le malheur de les signaler votre compte est suspendu sans raison valable, la moindre modification d'annonce vous est facturé le service client téléphonique n'existe tout simplement plus. point positif la possibilité de choisir une photo de profil.",0.6148146390914917
f02ecf97-072b-4d11-9d01-958dd3864344,2026-02-13,E-commerce,Leboncoin,5,Positif,communication | bonne | réactif,"excellent, réactif et très communicatif. en bref, c'est parfait. je recommande.",0.8982908129692078
c7971909-b9ea-4be8-a387-67a8ac92163a,2026-02-13,E-commerce,Leboncoin,5,Positif,transaction | parfaite | merci,transaction conforme,0.457187294960022
47c5211a-2b25-452e-ac4b-d882a7a0ebf7,2026-02-13,E-commerce,Leboncoin,5,Positif,parfait | tout | pass,tout s'est très bien passé.,0.5968112945556641
d558e12e-6537-492f-a4cd-aac1b80565ee,2026-02-13,E-commerce,Leboncoin,3,Négatif,réservation | places | tickets,problème pour enregistrer iban via l'application. obligé de passer sur pc.,0.4206520915031433
e4d312b9-08f8-410e-9d97-74b4ce799013,2026-02-13,E-commerce,Leboncoin,1,Négatif,rien | trop | dire,consommation excessive de batterie la nuit. alors que l'application n'est pas du tout ouverte. de là à dire que ça vole des données ?,0.6323778033256531
03a71cc8-4570-4005-bf53-9b4e2cb6cec5,2026-02-13,E-commerce,Leboncoin,1,Négatif,pub | l'application | fermer,site aussi connu qui met de la pub c'est honteux et usant. bye,0.464863657951355
497878c1-0d95-4404-beb7-02ae486239e5,2026-02-13,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"j'adorerais le bon coin et l'utilisais depuis sa création avec +150 avis 5⭐ mais 🤬 ... mais le support assisté par ia qui essaie toujours de renvoyer la faute sur le vendeur pour un problème de transporteur (à quoi sert de payer protection alors) .. mais ils vous obligent à passer pro sur un certain volume, et la vos ventes chutent, les commissions sont folles, ... mais vous vous faites supprimer des annonces que vous payez chère pour vos services. ha non c'est de la pub ? alors c'est payant !",0.40060707926750183
a94e1e37-97bd-41e1-aa3e-5b104dbfbb1b,2026-02-13,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,de pire en pire. 3 colis qui ont disparus avec leur partenaire mondial relais. une visibilité en berne . des pubs à gogo très irritantes sur des jeux débiles à 2 iq. des annonces d'escroquerie ou de piège dénoncés pas prit en compte . ils doivent reformé mais ne font rien . faut changé les protocoles . faites des enquêtes et virez vos partenaires avec une fiabilité douteuse.,0.9071518182754517
d7199940-6dba-4f9f-a6cc-9b4218f45c5d,2026-02-13,E-commerce,Leboncoin,5,Positif,application | facile | très,pratique et simple d'utilisation,0.46392473578453064
4cdd8347-106c-44e6-8ad9-93870ecd2aca,2026-02-13,E-commerce,Leboncoin,1,Négatif,site | bon | très,après 10 ans d'expérience d'achats et de ventes sur ce site !jai fait de bonnes et de mauvaises affaires avec des acheteurs de mauvaise foi et un service d'assistance pas mieux ! il y a d'autres sites beaucoup mieux et je vais supprimer mon compte ! je ne recommande pas ce site !,0.7441917061805725
a6d4745b-d60f-4f3d-af7a-08d8d810da92,2026-02-13,E-commerce,Leboncoin,5,Positif,bien | très | super,très bien quoi normale en fait,0.4932124614715576
432977ba-fcc4-45de-87ae-90c1a3b0cab9,2026-02-12,E-commerce,Leboncoin,5,Positif,site | bon | très,très bien j'adore le bon coin il y a tout et si on se sert bien du moteur de recherche on trouve facilement tout ce qu'on a besoin au meilleur prix,0.5889216661453247
e742f7da-8e61-494d-b8ca-d62a89971389,2026-02-12,E-commerce,Leboncoin,1,Neutre,annonces | de | leboncoin,blindé de pub et malgré tout ça ce permet de faire payer le dépôt d'annonces auto...,0.3361973464488983
1f56482f-be39-4d8a-97e2-45e2ed10fa1f,2026-02-12,E-commerce,Leboncoin,5,Positif,application | facile | très,très bonne application,0.6444584131240845
527bc5d3-3432-4e10-9081-f2e15221310e,2026-02-12,E-commerce,Leboncoin,4,Négatif,transaction | parfaite | merci,bonjour avez-vous déjà songé à créer une rubrique échange ? ce serait un bel aboutissement à votre appli non ? aller on croise les doigts je suis sûr que beaucoup d'utilisateurs l'attendent 👍 cordialement,0.4007858335971832
f770eaac-1f17-406a-bc49-d8d94574a395,2026-02-12,E-commerce,Leboncoin,5,Positif,merci | beaucoup | parfait,merci pour tout,0.540653645992279
44e2ca39-9a45-4056-8780-670081a9b22d,2026-02-12,E-commerce,Leboncoin,5,Positif,annonces | de | leboncoin,"a part le fait que vous avez augmenté vos frais de livraison/paiement, cette application reste la brocante de référence !",0.39855262637138367
96af74d8-d45c-4c0b-98e3-93b08c4bfba6,2026-02-12,E-commerce,Leboncoin,5,Positif,site | bon | très,merci de nous permettre via le site de trouver exactement ce que l'on recherche. site varié et facile à utiliser !!!,0.5017445087432861
17ddea6d-55e2-4862-acbf-46ee643ef6c9,2026-02-12,E-commerce,Leboncoin,5,Positif,rapide | efficace | parfait,"sérieux, rapide et produits conformes",0.6720903515815735
6acc70cf-d436-4205-96c8-4510a910b4b7,2026-02-12,E-commerce,Leboncoin,2,Négatif,annonces | de | leboncoin,"bonjours, je souhaite de prevenir, parce que ça fait pas mal de tempts que ça dure je pense que je suis pas le seul, je veux vendre ma voiture depuis leboncoin, mais le probleme : quand j'appyuer sur ( lancer la réservation ) après ca me met : le chargrment de la page a échoué... ca serai possible de regle ce probleme au plus vite ? merci d'avance",0.42399799823760986
996704c8-4c41-4333-95c9-7e74cab5348c,2026-02-12,E-commerce,Leboncoin,3,Neutre,annonces | de | leboncoin,bonne application cependant pas assez de livraison à 0€99 avec mondial relais ce qui est dommage... je recommande quand même,0.6202452778816223
d971c862-a740-4806-93e6-af449bff3414,2026-02-12,E-commerce,Leboncoin,3,Négatif,annonces | de | leboncoin,site toujours agréable à utiliser toutefois très déçu malgré plusieurs années d'utilisation avec 145 notes positives mon compte est bloqué une semaine suite un a hurluberlus qui systématiquement annulait mes annonce .. avec un contrôle automatique sans regard humain je me retrouve bloqué avec tout les désagrément que ca comporte pour moi et mes contacts en cours ... je pense me diriger vers d'autres site car vraiment déçu !!!! je suis retraite et j'ai passé l'âge de me faire jeter comme une me,0.48626816272735596
bae1ac28-9837-4d6e-9696-cf873e59f658,2026-02-12,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"il n'y as aucun soucis concernant les gens louche qui demandent trop d'informations, trop personnelles... en revanche répondre à des annonces immobilières normalement me vaut un blocage de mon profil quand ça les amuses!!! je m'abstiens de commentaires concernant ""l'aide"" apporter en cas de soucis.",0.51475989818573
edb05da1-a677-4ab9-b222-f9c30d3829e5,2026-02-12,E-commerce,Leboncoin,1,Négatif,bien | très | super,grosse arnaque,0.935861349105835
0610dbb7-00a0-4df7-9c7d-bf9f4326903a,2026-02-12,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"trop de pub, trop de frais! leboncoin est devenu une machine a faire du fric bien loin des débuts, je préfère vendre sur vinted qui pour le moment est moins gourmand",0.5918366312980652
848b96f3-a1ed-483f-b14e-6bbc60a8d77e,2026-02-11,E-commerce,Leboncoin,5,Positif,itinéraire | itinéraires | trajet,je trouve très souvent ce que je cherche,0.4379768669605255
761543d0-54c9-4168-8aff-55ed52a9b233,2026-02-11,E-commerce,Leboncoin,5,Positif,recommande | je | personne,"parfait ravie de mon achat envoie rapide. personne sérieuse, je recommande.",0.9298356175422668
0aad6481-cf5f-4903-8a2c-ce8604348b91,2026-02-11,E-commerce,Leboncoin,5,Positif,pratique | très | utile,pratique et utile,0.4743218719959259
7ae6d67d-47ba-4992-b9bf-cb575d21d179,2026-02-11,E-commerce,Leboncoin,1,Négatif,annonces | de | leboncoin,"le suivi de la poste n'est plus mis à jour du coup on ne peut plus valider la réception. les notifications arrivent bien trop en retard ce qui nous fait perdre des ventes. le clavier ne veut plus disparaître dans l'option "" faire une offre "" ce qui nous empêche de valider. les pubs incessantes deviennent vraiment énervante. bref l'application devient mauvaise.",0.5329716801643372
e4d3812d-daac-4519-8196-3f38e298e2fa,2026-02-11,E-commerce,Leboncoin,5,Positif,vendeur | sérieux | merci,"parfait , vendeur sérieux. merci",0.8971719741821289
